"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-11","61","69","58"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-12","68","82","60"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-13","61","82",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-14","58","66","52"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-15","57","66","49"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-16","60","66","51"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-17","58","68",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-18","59","68",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-19","60","69",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-20","60","69",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-21","58","67",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-22","58","71",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-23","59","75","40"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-24","62","75","50"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-25","62","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-26","56","68",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-27","55","63","47"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-28","56","67",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-29","58",,
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-09-30","58","70","43"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-01","58","70","55"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-02","61","63","56"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-03","60","63","58"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-04","64","69","59"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-05","64","75",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-06","62","75",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-07","65","73","54"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-08","65","74","59"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-09","61","74",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-10","57","68","52"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-11","56","63","49"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-12","58","69","46"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-13","61","69","53"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-14","61",,
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-15","64","78","51"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-16","64",,"57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-17","64",,
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-18","63","78",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-19","63","72","52"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-20","63","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-21","61","71","43"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-22","66","75",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-23","69","76","65"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-24","70","79",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-25","65","77","58"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-26","63","73",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-27","67","80",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-28","66","80","57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-29","63","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-30","59","68",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-10-31","63","71","48"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-01","67","74","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-02","67","73","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-03","68","76","63"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-04","70",,"65"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-05","68","77",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-06","63","77",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-07","66",,"57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-08","65","75","57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-09","58","73",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-10","61","69","50"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-11","64","73","54"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-12","67","75","60"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-13","69","80","61"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-14","66","78","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-15","64","69",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-16","64","69",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-17","66","68","64"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-18","63","70",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-19","62","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-20","64","74","49"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-21","69","86","59"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-22","66","86",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-23","66","75",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-24","65","75","61"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-25","63","74",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-26","64","72","54"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-27","63",,
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-28","65","72",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-29","65","74",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-11-30","65",,"52"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-01","65","74",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-02","62","74",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-03","64","74","54"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-04","64",,"59"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-05","67","72","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-06","68","72","65"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-07","67","72","65"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-08","69","77",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-09","70","79",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-10","67","79","64"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-11","67","74","63"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-12","66","74",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-13","68","75","60"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-14","69","76","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-15","69","79","64"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-16","69","78","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-17","69","77","59"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-18","71","78","64"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-19","74","85","68"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-20","73","85","67"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-21","71","74",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-22","72","80",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-23","72","79","66"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-24","64","79",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-25","70","83","57"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-26","72","80","63"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-27","71","78",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-28","70","78","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-29","71","79",
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-30","70","80","62"
"SFM00068842","PORT ELIZABETH INTERNATIONAL, SF","2020-12-31","71",,"63"
"SF000068438","KIMBERLEY, SF","2020-07-01","52",,"30"
"SF000068438","KIMBERLEY, SF","2020-07-02","53","74",
"SF000068438","KIMBERLEY, SF","2020-07-03","50","74","29"
"SF000068438","KIMBERLEY, SF","2020-07-04","50",,"32"
"SF000068438","KIMBERLEY, SF","2020-07-05","51","74","28"
"SF000068438","KIMBERLEY, SF","2020-07-06","53","76","30"
"SF000068438","KIMBERLEY, SF","2020-07-07","54","76","37"
"SF000068438","KIMBERLEY, SF","2020-07-08","58","73","33"
"SF000068438","KIMBERLEY, SF","2020-07-09","60","76",
"SF000068438","KIMBERLEY, SF","2020-07-10","61",,
"SF000068438","KIMBERLEY, SF","2020-07-11","44",,
"SF000068438","KIMBERLEY, SF","2020-07-12","45","65","25"
"SF000068438","KIMBERLEY, SF","2020-07-13","52","73","35"
"SF000068438","KIMBERLEY, SF","2020-07-14","42",,"29"
"SF000068438","KIMBERLEY, SF","2020-07-15","38","61","19"
"SF000068438","KIMBERLEY, SF","2020-07-16","42","69","21"
"SF000068438","KIMBERLEY, SF","2020-07-17","46","72","22"
"SF000068438","KIMBERLEY, SF","2020-07-18","49","75","24"
"SF000068438","KIMBERLEY, SF","2020-07-19","50","76","26"
"SF000068438","KIMBERLEY, SF","2020-07-20","52","76","29"
"SF000068438","KIMBERLEY, SF","2020-07-21","52","76","30"
"SF000068438","KIMBERLEY, SF","2020-07-22","51","75","29"
"SF000068438","KIMBERLEY, SF","2020-07-23","51","74","30"
"SF000068438","KIMBERLEY, SF","2020-07-24","52","74","29"
"SF000068438","KIMBERLEY, SF","2020-07-25","53","72","42"
"SF000068438","KIMBERLEY, SF","2020-07-26","51","70","36"
"SF000068438","KIMBERLEY, SF","2020-07-27","49","70","32"
"SF000068438","KIMBERLEY, SF","2020-07-28","54","72","38"
"SF000068438","KIMBERLEY, SF","2020-07-29","56","76","41"
"SF000068438","KIMBERLEY, SF","2020-07-30","53","76","34"
"SF000068438","KIMBERLEY, SF","2020-07-31","52","78","31"
"SF000068438","KIMBERLEY, SF","2020-08-01","54",,"33"
"SF000068438","KIMBERLEY, SF","2020-08-02","58","79","34"
"SF000068438","KIMBERLEY, SF","2020-08-03","60","80","43"
"SF000068438","KIMBERLEY, SF","2020-08-04","60","80",
"SF000068438","KIMBERLEY, SF","2020-08-05","59","80","38"
"SF000068438","KIMBERLEY, SF","2020-08-06","49",,"36"
"SF000068438","KIMBERLEY, SF","2020-08-07","53","69","25"
"SF000068438","KIMBERLEY, SF","2020-08-08","62","78","48"
"SF000068438","KIMBERLEY, SF","2020-08-09","55","78",
"SF000068438","KIMBERLEY, SF","2020-08-10","48","71","30"
"SF000068438","KIMBERLEY, SF","2020-08-11","54","78","32"
"SF000068438","KIMBERLEY, SF","2020-08-12","51","78","29"
"SF000068438","KIMBERLEY, SF","2020-08-13","49","70","33"
"SF000068438","KIMBERLEY, SF","2020-08-14","53","75","29"
"SF000068438","KIMBERLEY, SF","2020-08-15","58","77","40"
"SF000068438","KIMBERLEY, SF","2020-08-16","45",,"29"
"SF000068438","KIMBERLEY, SF","2020-08-17","51","72","24"
"SF000068438","KIMBERLEY, SF","2020-08-18","43","72","29"
"SF000068438","KIMBERLEY, SF","2020-08-19","41","59","22"
"SF000068438","KIMBERLEY, SF","2020-08-20","46","67","25"
"SF000068438","KIMBERLEY, SF","2020-08-21","49","71","29"
"SF000068438","KIMBERLEY, SF","2020-08-22","54","76","30"
"SF000068438","KIMBERLEY, SF","2020-08-23","61","80","40"
"SF000068438","KIMBERLEY, SF","2020-08-24","62","81","46"
"SF000068438","KIMBERLEY, SF","2020-08-25","69","89","49"
"SF000068438","KIMBERLEY, SF","2020-08-26","66","89",
"SF000068438","KIMBERLEY, SF","2020-08-27","60","85","36"
"SF000068438","KIMBERLEY, SF","2020-08-28","54","81","33"
"SF000068438","KIMBERLEY, SF","2020-08-29","48","75","38"
"SF000068438","KIMBERLEY, SF","2020-08-30","44","61","29"
"SF000068438","KIMBERLEY, SF","2020-08-31","47","67","25"
"SF000068438","KIMBERLEY, SF","2020-09-01","65","78",
"SF000068438","KIMBERLEY, SF","2020-09-02","60","78","56"
"SF000068438","KIMBERLEY, SF","2020-09-03","64","80","54"
"SF000068438","KIMBERLEY, SF","2020-09-04","72","90","52"
"SF000068438","KIMBERLEY, SF","2020-09-05","69","90","58"
"SF000068438","KIMBERLEY, SF","2020-09-06","65","89",
"SF000068438","KIMBERLEY, SF","2020-09-07","65","85","49"
"SF000068438","KIMBERLEY, SF","2020-09-08","65","89","44"
"SF000068438","KIMBERLEY, SF","2020-09-09","70","92","46"
"SF000068438","KIMBERLEY, SF","2020-09-10","72","92","45"
"SF000068438","KIMBERLEY, SF","2020-09-11","74","92","60"
"SF000068438","KIMBERLEY, SF","2020-09-12","76","92","63"
"SF000068438","KIMBERLEY, SF","2020-09-13","72","91",
"SF000068438","KIMBERLEY, SF","2020-09-14","58",,"40"
"SF000068438","KIMBERLEY, SF","2020-09-15","58","81","33"
"SF000068438","KIMBERLEY, SF","2020-09-16","59","81","40"
"SF000068438","KIMBERLEY, SF","2020-09-17","60","82","36"
"SF000068438","KIMBERLEY, SF","2020-09-18","65","87","41"
"SF000068438","KIMBERLEY, SF","2020-09-19","69","92","44"
"SF000068438","KIMBERLEY, SF","2020-09-20","69","92","46"
"SF000068438","KIMBERLEY, SF","2020-09-21","62","91",
"SF000068438","KIMBERLEY, SF","2020-09-22","62","83","36"
"SF000068438","KIMBERLEY, SF","2020-09-23","70","87","54"
"SF000068438","KIMBERLEY, SF","2020-09-24","77","93","57"
"SF000068438","KIMBERLEY, SF","2020-09-25","77","94",
"SF000068438","KIMBERLEY, SF","2020-09-26","57",,
"SF000068438","KIMBERLEY, SF","2020-09-27","54","71","34"
"SF000068438","KIMBERLEY, SF","2020-09-28","54","72","34"
"SF000068438","KIMBERLEY, SF","2020-09-29","56","75","37"
"SF000068438","KIMBERLEY, SF","2020-09-30","62","85","35"
"SF000068438","KIMBERLEY, SF","2020-10-01","66","88","45"
"SF000068438","KIMBERLEY, SF","2020-10-02","65","89","44"
"SF000068438","KIMBERLEY, SF","2020-10-03","60","89","39"
"SF000068438","KIMBERLEY, SF","2020-10-04","64","85","41"
"SF000068438","KIMBERLEY, SF","2020-10-05","72","86","55"
"SF000068438","KIMBERLEY, SF","2020-10-06","71","86",
"SF000068438","KIMBERLEY, SF","2020-10-07","73","89","50"
"SF000068438","KIMBERLEY, SF","2020-10-08","74","89","60"
"SF000068438","KIMBERLEY, SF","2020-10-09","71","91",
"SF000068438","KIMBERLEY, SF","2020-10-10","60",,"47"
"SF000068438","KIMBERLEY, SF","2020-10-11","59",,"39"
"SF000068438","KIMBERLEY, SF","2020-10-12","65","88","38"
"SF000068438","KIMBERLEY, SF","2020-10-13","70","93","54"
"SF000068438","KIMBERLEY, SF","2020-10-14","74","95","51"
"SF000068438","KIMBERLEY, SF","2020-10-15","79","104","53"
"SF000068438","KIMBERLEY, SF","2020-10-16","76",,"52"
"SF000068438","KIMBERLEY, SF","2020-10-17","85","104","65"
"SF000068438","KIMBERLEY, SF","2020-10-18","84","106","58"
"SF000068438","KIMBERLEY, SF","2020-10-19","83","106","59"
"SF000068438","KIMBERLEY, SF","2020-10-20","72",,"55"
"SF000068438","KIMBERLEY, SF","2020-10-21","74","96","51"
"SF000068438","KIMBERLEY, SF","2020-10-22","84","101","66"
"SF000068438","KIMBERLEY, SF","2020-10-23","85","108","69"
"SF000068438","KIMBERLEY, SF","2020-10-24","89","108","75"
"SF000068438","KIMBERLEY, SF","2020-10-25","87","105","75"
"SF000068438","KIMBERLEY, SF","2020-10-26","80","105","66"
"SF000068438","KIMBERLEY, SF","2020-10-27","74","99","61"
"SF000068438","KIMBERLEY, SF","2020-10-28","78","95","61"
"SF000068438","KIMBERLEY, SF","2020-10-29","72","95",
"SF000068438","KIMBERLEY, SF","2020-10-30","70","87","58"
"SF000068438","KIMBERLEY, SF","2020-10-31","63","87","59"
"SF000068438","KIMBERLEY, SF","2020-11-01","62","75","55"
"SF000068438","KIMBERLEY, SF","2020-11-02","67","83","49"
"SF000068438","KIMBERLEY, SF","2020-11-03","72","89","60"
"SF000068438","KIMBERLEY, SF","2020-11-04","70","89",
"SF000068438","KIMBERLEY, SF","2020-11-05","64","85","55"
"SF000068438","KIMBERLEY, SF","2020-11-06","69","83","56"
"SF000068438","KIMBERLEY, SF","2020-11-07","72",,"54"
"SF000068438","KIMBERLEY, SF","2020-11-08","73","90",
"SF000068438","KIMBERLEY, SF","2020-11-09","71","90",
"SF000068438","KIMBERLEY, SF","2020-11-10","68","83",
"SF000068438","KIMBERLEY, SF","2020-11-11","70","85","55"
"SF000068438","KIMBERLEY, SF","2020-11-12","72","89","54"
"SF000068438","KIMBERLEY, SF","2020-11-13","75",,"59"
"SF000068438","KIMBERLEY, SF","2020-11-14","78","90","65"
"SF000068438","KIMBERLEY, SF","2020-11-15","72","92",
"SF000068438","KIMBERLEY, SF","2020-11-16","74","93","61"
"SF000068438","KIMBERLEY, SF","2020-11-17","74","93","61"
"SF000068438","KIMBERLEY, SF","2020-11-18","74","90","62"
"SF000068438","KIMBERLEY, SF","2020-11-19","71","90","55"
"SF000068438","KIMBERLEY, SF","2020-11-20","73",,"52"
"SF000068438","KIMBERLEY, SF","2020-11-21","66","91","60"
"SF000068438","KIMBERLEY, SF","2020-11-22","70","86","60"
"SF000068438","KIMBERLEY, SF","2020-11-23","72","89","59"
"SF000068438","KIMBERLEY, SF","2020-11-24","66","89",
"SF000068438","KIMBERLEY, SF","2020-11-25","65","80",
"SF000068438","KIMBERLEY, SF","2020-11-26","68",,"46"
"SF000068438","KIMBERLEY, SF","2020-11-27","72","91","47"
"SF000068438","KIMBERLEY, SF","2020-11-28","73","91","62"
"SF000068438","KIMBERLEY, SF","2020-11-29","74","91","57"
"SF000068438","KIMBERLEY, SF","2020-11-30","78","96","61"
"SF000068438","KIMBERLEY, SF","2020-12-01","74","96","57"
"SF000068438","KIMBERLEY, SF","2020-12-02","68","89","49"
"SF000068438","KIMBERLEY, SF","2020-12-03","74","94","49"
"SF000068438","KIMBERLEY, SF","2020-12-04","74","94","54"
"SF000068438","KIMBERLEY, SF","2020-12-05","76","92","57"
"SF000068438","KIMBERLEY, SF","2020-12-06","76",,"62"
"SF000068438","KIMBERLEY, SF","2020-12-07","75","95","62"
"SF000068438","KIMBERLEY, SF","2020-12-08","66","95",
"SF000068438","KIMBERLEY, SF","2020-12-09","73",,"57"
"SF000068438","KIMBERLEY, SF","2020-12-10","77",,"61"
"SF000068438","KIMBERLEY, SF","2020-12-11","78","97","57"
"SF000068438","KIMBERLEY, SF","2020-12-12","77","97","56"
"SF000068438","KIMBERLEY, SF","2020-12-13","78","96","58"
"SF000068438","KIMBERLEY, SF","2020-12-14","82","99","59"
"SF000068438","KIMBERLEY, SF","2020-12-15","84","104",
"SF000068438","KIMBERLEY, SF","2020-12-16","83","104","62"
"SF000068438","KIMBERLEY, SF","2020-12-17","83","104","66"
"SF000068438","KIMBERLEY, SF","2020-12-18","80","98","68"
"SF000068438","KIMBERLEY, SF","2020-12-19","79","95",
"SF000068438","KIMBERLEY, SF","2020-12-20","80","97",
"SF000068438","KIMBERLEY, SF","2020-12-21","72","97",
"SF000068438","KIMBERLEY, SF","2020-12-22","65","88","62"
"SF000068438","KIMBERLEY, SF","2020-12-23","71","87",
"SF000068438","KIMBERLEY, SF","2020-12-24","72","87","57"
"SF000068438","KIMBERLEY, SF","2020-12-25","75","90","56"
"SF000068438","KIMBERLEY, SF","2020-12-26","77","92","60"
"SF000068438","KIMBERLEY, SF","2020-12-27","79","95","61"
"SF000068438","KIMBERLEY, SF","2020-12-28","80","96",
"SF000068438","KIMBERLEY, SF","2020-12-29","74","96","68"
"SF000068438","KIMBERLEY, SF","2020-12-30","73","91","66"
"SF000068438","KIMBERLEY, SF","2020-12-31","75","91","65"
"SF000068712","CAPE COLUMBINE, SF","2020-07-01","60","67","55"
"SF000068712","CAPE COLUMBINE, SF","2020-07-02","57","67","54"
"SF000068712","CAPE COLUMBINE, SF","2020-07-03","57","63","53"
"SF000068712","CAPE COLUMBINE, SF","2020-07-04","57","63","52"
"SF000068712","CAPE COLUMBINE, SF","2020-07-05","58","63","54"
"SF000068712","CAPE COLUMBINE, SF","2020-07-06","59","63","54"
"SF000068712","CAPE COLUMBINE, SF","2020-07-07","56","63","50"
"SF000068712","CAPE COLUMBINE, SF","2020-07-08","59","70","45"
"SF000068712","CAPE COLUMBINE, SF","2020-07-09","58","70","53"
"SF000068712","CAPE COLUMBINE, SF","2020-07-10","53","63","50"
"SF000068712","CAPE COLUMBINE, SF","2020-07-11","55","59","51"
"SF000068712","CAPE COLUMBINE, SF","2020-07-12","54","60","45"
"SF000068712","CAPE COLUMBINE, SF","2020-07-13","54","60","50"
"SF000068712","CAPE COLUMBINE, SF","2020-07-14","53","59","47"
"SF000068712","CAPE COLUMBINE, SF","2020-07-15","53","63","45"
"SF000068712","CAPE COLUMBINE, SF","2020-07-16","60","72","49"
"SF000068712","CAPE COLUMBINE, SF","2020-07-17","62","72","56"
"SF000068712","CAPE COLUMBINE, SF","2020-07-18","58","67","54"
"SF000068712","CAPE COLUMBINE, SF","2020-07-19","56","64","50"
"SF000068712","CAPE COLUMBINE, SF","2020-07-20","59","68","50"
"SF000068712","CAPE COLUMBINE, SF","2020-07-21","59","68","56"
"SF000068712","CAPE COLUMBINE, SF","2020-07-22","56","64","53"
"SF000068712","CAPE COLUMBINE, SF","2020-07-23","62","77","51"
"SF000068712","CAPE COLUMBINE, SF","2020-07-24","64","77","60"
"SF000068712","CAPE COLUMBINE, SF","2020-07-25","58","73","51"
"SF000068712","CAPE COLUMBINE, SF","2020-07-26","57","65","53"
